gene	logFC	logCPM	F	PValue	FDR
1	YAL004W	0.467980914486528	8.15255243865304	0.0136167338588023	0.909353654789277	0.97673072907788
2	YAL005C	0.468167305531267	8.23170735764995	0.0209006236151041	0.887845431966751	0.971356550258186
3	YAL008W	0.450149497458408	8.59264975424164	2.9502568958313	0.115790587638911	0.468466037156742
4	YAL010C	0.65192986386943	5.03319055819652	10.0880117379076	0.00956086345564269	0.207839308412115
5	YAL011W	0.441221077746961	6.62801246894283	0.663916392790768	0.433653365805525	0.762632531605272
6	YAL013W	0.445959402300165	6.66797174907189	0.542820904918264	0.477745042879374	0.794673329540515
7	YAL014C	0.471385100072612	10.0323705753128	0.0105814517479275	0.920048442084191	0.980270189595885
8	YAL015C	0.434854203881281	8.65233266646443	9.59528623904083	0.0109476512451792	0.21664642365562
9	YAL017W	0.424068409567703	9.03827092476129	7.32049538642647	0.0216017167892624	0.269794868430928
10	YAL018C	0.446465888896024	9.15295046980737	1.92952148037598	0.194168189541357	0.573656883532385
11	YAL019W	0.354671349952175	8.78775183593193	33.0040738383798	0.000167836196984273	0.0399673930418549
12	YAL020C	0.460358414656806	8.99573040939215	0.653968175621694	0.437014685614664	0.763586890283786
13	YAL022C	0.480167635428906	8.72123537713603	0.318583562400907	0.584565831277026	0.858983305351821
14	YAL023C	0.512929772039423	8.89204142568185	2.20690454461486	0.167405219332013	0.543574664976494
15	YAL024C	0.429608165716048	9.38125905340273	9.53737487484633	0.0111261015538844	0.21664642365562
16	YAL026C	0.453057513632773	8.52667837304778	0.765994260013922	0.401447418915937	0.742604961350455
17	YAL027W	0.455805966522633	8.75087736230802	0.67164143661903	0.431072336620095	0.760961076029188
18	YAL028W	0.44006515846323	8.73709621973525	3.88809931904244	0.0761308660760179	0.408131666470567
19	YAL029C	0.415920196903026	8.64696348347561	14.5229311435338	0.00325893262172881	0.13907966635311
20	YAL030W	0.412696474785761	8.76993007869194	21.8398591177618	0.000814015500070861	0.106746339207451
21	YAL031C	0.44822080486042	8.45775887572173	1.45475165303871	0.254795046487384	0.630829954623913
22	YAL034C	0.469816003508876	9.31747042159536	0.000425619819279434	0.983935362292486	0.997416919068155
23	YAL036C	0.436395612646364	8.9731062366629	5.81693593950569	0.0359488633757583	0.310688700493848
24	YAL037W	0.429251403371001	8.64713725947179	7.43218535965879	0.0208437717253857	0.264955045658058
25	YAL040C	0.322114257414471	0.722350958972104	0.314690736240501	0.589672681766632	0.861124619489129
26	YAL042W	0.456768361177983	8.54240267062044	0.535394907286682	0.480696831096143	0.797885260536907
27	YAL043C-A	0.402043156360333	6.16157933132843	0.692348085936061	0.424276125412864	0.758895503242239
28	YAL045C	0.415955589246098	8.51353327588141	12.4503709544723	0.00523587311882333	0.164057357723131
29	YAL046C	0.428602303215878	9.32876734322248	10.3205773346569	0.00898023535982411	0.200483754408073
30	YAL048C	0.431985384805319	9.09974042811067	4.99938352051454	0.0486527352669909	0.353946171840512
31	YAL049C	0.445254639645895	8.69379722765012	1.59984418374231	0.233848975540845	0.611043886125768
