gene	logFC	logCPM	F	PValue	FDR
1	YAL002W	0.527067457758396	0.177966893598875	0.563781646241774	0.463828445639324	0.672212410461862
2	YAL004W	0.645753401226673	8.09024907160176	5.39363512239278	0.0310324271404869	0.146955929526692
3	YAL005C	0.6185963440382	8.09893960142607	13.2829583551299	0.00164140972190582	0.0201327907764773
4	YAL008W	0.653310232965803	8.59804522209195	3.34663901792984	0.0825000991709559	0.258654832431505
5	YAL010C	0.21509557822853	4.50649877955414	47.7523610105097	1.11674764954294e-06	8.13858338064863e-05
6	YAL011W	0.690887000715264	6.77304026820694	0.897090429097743	0.355022266843773	0.589045166846206
7	YAL013W	0.555185592982026	6.51929054837296	20.6794735699945	0.000202088966521746	0.00469052664538114
8	YAL014C	0.661564987802621	10.0292310357932	0.815819927863293	0.377303188560186	0.606641011413068
9	YAL015C	0.660436869592238	8.62437734045773	1.15898337052692	0.294667151700895	0.53224906359327
10	YAL017W	0.659941672854186	9.07973234021121	1.13988431888872	0.29856920650631	0.536043557784833
11	YAL018C	0.637840196374245	9.12631508905739	13.3421119973577	0.00161092103813311	0.0198365483695633
12	YAL019W	0.654965775302261	8.8358799454845	2.83209733971109	0.108159013595922	0.304362362136357
13	YAL020C	0.657100742743297	8.94546397496454	2.04257097853349	0.168596673166943	0.394284974163615
14	YAL022C	0.662147149532829	8.69147582889627	0.785773530561507	0.386060661185875	0.614085800042209
15	YAL023C	0.656451023134893	8.83914009777567	1.1175539495647	0.303220760017059	0.540050540658812
16	YAL024C	0.570300555262281	9.20386846948839	53.7831905172936	4.73035745788361e-07	3.98092185971371e-05
17	YAL026C	0.635752416352638	8.34619650239382	6.30413604175957	0.0208808044888416	0.114892685407787
18	YAL027W	0.647148620208267	8.67741302523578	4.62677600525571	0.0440589967760996	0.182311329649422
19	YAL028W	0.666128054968932	8.72671180466921	0.39278709441184	0.538024314840719	0.729218328393993
20	YAL029C	0.675922762512991	8.77265702842475	0.204876859615519	0.65575150504607	0.807442267292145
21	YAL030W	0.658318708981753	8.88938438047223	1.23149632419691	0.280461746866377	0.520815859625499
22	YAL031C	0.675299046421606	8.56656208604585	0.0812055537290053	0.778640594391213	0.887779553822165
23	YAL034C	0.653104521683009	9.28547983058522	3.407412369437	0.0799668892710357	0.252933358358608
24	YAL036C	0.636006291284306	8.90327700792207	8.3806665341733	0.00904023726852947	0.0669100570828762
25	YAL037W	0.684049842363274	8.74939820609248	1.47764615731416	0.238491426317591	0.47631593030208
26	YAL040C	0.457315792283509	0.311380840828556	1.32302948799	0.266229234004679	0.508624955097534
27	YAL042W	0.609297852004084	8.3393313077584	34.5871612113434	9.94706491671748e-06	0.000444012110219977
28	YAL043C-A	0.635869560472888	6.4297003360679	0.946565430780119	0.342375160021175	0.578601437459889
29	YAL045C	0.674435726672123	8.61111549953207	0.0830369171000632	0.776229218784303	0.885646099465534
30	YAL046C	0.658645388716289	9.39042206329439	1.66857499248901	0.21137980043798	0.449553432342295
31	YAL048C	0.649657440817501	9.10860736882663	4.51676879039299	0.0463963412892496	0.18763458068393
32	YAL049C	0.65522596833863	8.71255084526042	1.42793149170709	0.246271982041957	0.48774945609952
33	YAL051W	0.642318411463074	8.88289952769858	7.27515182803342	0.0139694712255995	0.09119740721502
34	YAL053W	0.668215735345672	8.14155619205253	0.109126021030075	0.74462404892378	0.863342506301978
35	YAL054C	0.739853024845838	0.373278783141645	0.199818746473049	0.660280824545573	0.810262138987025
36	YAL055W	0.636332540493854	8.10262057104097	7.64942751455613	0.0120253692810115	0.0817954165761753
37	YAL056W	0.660303893558193	8.94291653131435	0.94078223189373	0.343820113258337	0.579319057446162
38	YAL058C-A	0.654530866148291	9.50060516335369	2.54365258146794	0.126635408375887	0.333491919845348
39	YAL059W	0.569839515911565	8.366223861933	85.8761153808805	1.26693696942249e-08	2.05646905354896e-06
40	YAL060W	0.65530203394096	9.08889178801676	2.24590788981236	0.149801471546827	0.367657082401181
41	YAL061W	0.667561364256908	8.98475067197433	0.203078494159577	0.657161432168366	0.808144146031498
42	YAL062W	0.681975958216559	8.79811296239914	0.916822813586423	0.349899600314691	0.584967917941837
43	YAL064C-A	0.67373407261418	9.07528346800616	0.0357996117389084	0.851863104048516	0.930845515470395
44	YAL065C	0.659603188198025	8.92201850507388	1.40244174466544	0.250388714415214	0.493453697117401
45	YAL066W	0.677317172610487	8.97855919039519	0.224729554505907	0.640664628426795	0.798584313043271
46	YAL067C	0.675096037850119	8.98967396720009	0.111776990354311	0.741658494091544	0.862878989828186
47	YAL068C	0.676041064851671	8.78956645059843	0.126324338495857	0.726046196126452	0.851185478124609
48	YAR002C-A	0.676198540090893	8.76512934438823	0.135282750608089	0.716933337913289	0.846057154556628
49	YAR002W	0.586064998819632	1.93916544866687	0.867059324638608	0.363027542313182	0.597130978166915
50	YAR003W	0.545326554082405	6.6295949991552	14.180762280986	0.00123984632452099	0.0164590751853697
51	YAR014C	0.313752662502538	0.759109200483697	4.59773346889606	0.0461389517202584	0.187442772005737
52	YAR015W	0.680442145794936	8.30245465070421	0.519685195154135	0.479433035007053	0.686194536276628
53	YAR020C	0.672677489281414	8.97185555191016	0.00757825621817531	0.931506857850502	0.969054497018359
54	YAR023C	0.659570395034006	8.90126317549517	1.63650399561512	0.21564940330535	0.452724291124871
55	YAR027W	0.633960680179066	8.38754631093044	9.48554126517904	0.00597572970386919	0.0505671345320305
56	YAR028W	0.608832716505148	8.55388872708867	27.3237275295479	4.26546353116137e-05	0.00142354862334367
57	YAR029W	0.647762856326991	8.834158027798	4.93072892451881	0.0382677012938886	0.165727519368338
58	YAR030C	0.667855912325712	8.98540045059582	0.141008237834488	0.711288266050515	0.841899369594428
59	YAR031W	0.676175870540723	8.78323241117875	0.222959392286173	0.641975818340985	0.798807672664917
60	YAR035W	0.656301263731756	8.88811494210818	1.66506908429182	0.211841315560267	0.449553432342295
61	YAR037W	0.660145182652124	9.07153701406887	1.31078159451376	0.265954801271762	0.508517645553422
62	YAR040C	0.653393479347169	9.27936795615152	3.9179835440055	0.0618995546645264	0.219352295871334
63	YAR043C	0.659410478848406	8.87161732058487	1.30368817286845	0.267211705769278	0.509185166116377
64	YAR044W	0.66718785190924	8.59750162333093	0.153619196889251	0.69930265997054	0.834458387553305
65	YAR047C	0.675259752685942	9.09705988563974	0.132138889143837	0.720091198135066	0.848592018982483
66	YBL003C	0.713162099259518	7.97373722672434	11.8587072538255	0.00260884686139071	0.027562698645048
67	YBL005W	0.682773136996949	7.39637664932497	0.453472903033157	0.508504047455228	0.709233884966646
68	YBL007C	0.626887876320092	5.47816921454072	2.2674460160091	0.147963261771479	0.365184522287066
69	YBL009W	0.705244544861593	8.44021479932347	5.93033391500409	0.0245096800771105	0.126337652835601
70	YBL010C	0.687802417686861	8.27254905828008	2.82343426716488	0.108665350319239	0.304826367627654
71	YBL015W	0.686956903979132	8.30095938996561	2.28745445204561	0.146279972198888	0.363764471255034
72	YBL016W	0.821026675689811	0.378457816090202	1.30764395059171	0.268030355798405	0.509309890844504
73	YBL017C	0.666662727257989	3.46515502282737	0.00446714077829134	0.947384508661007	0.977777479892618
74	YBL019W	0.689779926387171	8.10456225661607	2.38882236738266	0.138098283050759	0.351496057572531
75	YBL021C	0.663168689566083	7.9941770279543	0.604444640116186	0.446111653429924	0.660887273797206
76	YBL024W	0.667060324436756	8.23061255734008	0.183445150352355	0.67306928689812	0.817655447174666
77	YBL027W	0.654724301733639	9.28274838154701	2.14063504031598	0.159194608698379	0.379964964904167
78	YBL028C	0.675548002688568	8.17790340226288	0.0942458898489927	0.762064476532104	0.87558952564226
79	YBL029W	0.594114444080074	6.63768308031093	9.25437788488654	0.00650591283899483	0.0536417456683477
80	YBL031W	0.65505967202184	7.37257612663092	0.944320859485755	0.342934951438684	0.578743247442127
81	YBL032W	0.681794011731205	7.55796569417393	0.449780859195607	0.510215667809167	0.710323645125356
82	YBL036C	0.700719993074424	8.27979697883882	8.25694229339217	0.00948107786049044	0.0695012670184987
83	YBL037W	0.666550666820506	1.39380967923852	0.00357794697016467	0.95290407416714	0.980357375065069
84	YBL039C	0.658229175920925	7.38295620495722	0.699912393604433	0.41283361643156	0.633259812833806
85	YBL042C	0.692572918471885	8.04051631731372	2.49513600154118	0.130100491883099	0.338621615535384
86	YBL043W	1	0.666605890020765	8.02896862838027	0.0111323277272927	0.0773415220119887
87	YBL046W	0.682792691208969	8.0789597999406	1.01449548824995	0.326024329584573	0.562327685825756
