gene	logFC	logCPM	F	PValue	FDR
1	YAL002W	0.656358315698342	0.234401105365806	0.516992460649543	0.488203494281793	0.616768924907433
2	YAL004W	0.771229081037275	8.17133713331808	0.425357870920576	0.524660651369976	0.650186257973749
3	YAL005C	0.782292108959464	8.30859897829115	2.96862590838439	0.106522764745543	0.20069180875096
4	YAL008W	0.751473106306689	8.55058887390203	2.56505103978876	0.131186211740226	0.237458830060345
5	YAL010C	0.433928242090479	4.48396117673127	19.7472117506058	0.000533904278664557	0.00265392752704747
6	YAL011W	0.744030278553075	6.56963584983659	0.874937680143823	0.365179145204815	0.502748844752292
7	YAL013W	0.74422339548932	6.68086832983855	1.51699832429183	0.238020487636353	0.370024020362038
8	YAL014C	0.777374367693195	10.0681509057318	3.01882133372152	0.103865680770829	0.196963770619412
9	YAL015C	0.75017416641773	8.55364516071631	1.3754934692767	0.260110014030142	0.396336034114321
10	YAL017W	0.778464841701928	9.14773327667003	2.2645307990371	0.154213971494068	0.266776734811132
11	YAL018C	0.753081392345863	9.14396513450869	1.41435024730684	0.253782217247011	0.388610815955792
12	YAL019W	0.724337175868285	8.67134654302779	24.8753142531273	0.000189070657496977	0.00114145021941587
13	YAL020C	0.769081742613738	8.97331667713463	0.254111303387691	0.621901585718751	0.730182742233513
14	YAL022C	0.754196806660007	8.61951182485322	1.16134723331088	0.299098226621613	0.437925875438609
15	YAL023C	0.696960236979561	8.58589226530676	40.3086256572335	1.66197471953294e-05	0.00017520411377427
16	YAL024C	0.360778211557643	8.87251666890713	372.859007086069	1.28779609696457e-11	2.88279257101783e-08
17	YAL026C	0.731645096748265	8.28546518061315	6.97538297343489	0.0191436880643514	0.0512505926157244
18	YAL027W	0.76192590527421	8.70492501926246	0.0710044994825337	0.793698263001541	0.864674653093356
19	YAL028W	0.804911271639624	8.92782679274048	23.9546555567818	0.000225318460698783	0.00131364955078255
20	YAL029C	0.731628566816449	8.56499350849987	7.58209731895394	0.015339675350149	0.0424334363014183
21	YAL030W	0.749882535239357	8.82104940932743	1.66732202587232	0.217178839754814	0.346207481393267
22	YAL031C	0.765892800528077	8.49583703255293	0.0156739763980141	0.902118295459085	0.93562704235948
23	YAL034C	0.813924827391063	9.59053645272516	30.4296690684452	7.13642832597544e-05	0.000515264542162348
24	YAL036C	0.780216116557351	9.04649899418057	4.57776655610103	0.0501648314465528	0.111915797496866
25	YAL037W	0.754970695417662	8.60539172297257	1.54687013105944	0.23367723684305	0.364859084524709
26	YAL040C	0.788725256898573	0.495340774664323	0.0471072691468828	0.831749853533671	0.889489520206266
