Inhibitor	Significant_up_deletions	Significant_down_deletions
1	FerulicAcid	YBR289W	YEL053C
2	FerulicAcid	YML129C	YJL154C
3	FerulicAcid	YBR248C	YNL125C
4	FerulicAcid	YNR041C	YMR274C
5	FerulicAcid	YDR393W	YLR371W
6	FerulicAcid	YBR266C	YML003W
7	FerulicAcid	YIL020C	YNL323W
8	FerulicAcid	YDL002C	YHL031C
9	FerulicAcid	YPR191W	YDR326C
10	FerulicAcid	YDL001W	YOL090W
11	FerulicAcid	YJL071W	YOR068C
12	FerulicAcid	YOL095C	YIL160C
13	FerulicAcid	YHR018C	YJL065C
14	FerulicAcid	YDR276C	YBR164C
15	FerulicAcid	YML001W	YDL226C
16	FerulicAcid	YBR294W	YLR425W
17	FerulicAcid	YDR019C	YMR202W
18	FerulicAcid	YGL004C	YOL061W
19	FerulicAcid	YBR115C	YBR270C
20	FerulicAcid	YDR024W	YGL054C
21	FerulicAcid	YPL178W	YJL004C
22	FerulicAcid	YGL010W	YNL056W
23	FerulicAcid	YER092W	YBR290W
24	FerulicAcid	YIL094C	YCR095C
25	FerulicAcid	YDL013W	YLR349W
26	FerulicAcid	YBL005W	YPR151C
27	FerulicAcid	YNL081C	YLR350W
28	FerulicAcid	YDL012C	YOR279C
29	FerulicAcid	YPR173C	YKR019C
30	FerulicAcid	YGR032W	YDL215C
31	FerulicAcid	YDL006W	YER062C
32	FerulicAcid	YLR239C	YLR309C
33	FerulicAcid	YJL130C	YNL307C
34	FerulicAcid	YGL005C	YOR132W
35	FerulicAcid	YKL032C	YJR073C
36	FerulicAcid	YDR009W	YAL026C
37	FerulicAcid	YGL009C	YDR455C
38	FerulicAcid	YGR101W	YOR070C
39	FerulicAcid	YDR006C	YDR421W
40	FerulicAcid	YCR028C-A	YGR086C
41	FerulicAcid	YNL273W	YGL006W
42	FerulicAcid	YGL154C	YJL175W
43	FerulicAcid	YOL089C	YMR021C
44	FerulicAcid	YDR007W	YDR310C
45	FerulicAcid	YBR005W	YER155C
46	FerulicAcid	YDR004W	YOR059C
47	FerulicAcid	YCR071C	YHR155W
48	FerulicAcid	YEL063C	YLR024C
49	FerulicAcid	YKL008C	YLR252W
50	FerulicAcid	YGR022C	YOR008C-A
51	FerulicAcid	YBR113W	YKL079W
52	FerulicAcid	YDR435C	YPL120W
53	FerulicAcid	YMR275C	YML055W
54	FerulicAcid	YGR184C	YMR216C
55	FerulicAcid	YDR001C	YER129W
56	FerulicAcid	YDR121W	YHR135C
57	FerulicAcid	YLR448W	YFL025C
58	FerulicAcid	YJL046W	YDR071C
59	FerulicAcid	YNL003C	YGR170W
60	FerulicAcid	YDL020C	YCR044C
61	FerulicAcid	YHR082C	YMR042W
62	FerulicAcid	YJL149W	YGL084C
63	FerulicAcid	YBR084C-A	YKL046C
64	FerulicAcid	YKL050C	YML097C
65	FerulicAcid	YOR125C	YDL119C
66	FerulicAcid	YGL136C	YOR069W
67	FerulicAcid	YCL038C	YDL035C
68	FerulicAcid	YBR118W	YLR360W
69	FerulicAcid	YJR050W	YDR320C
70	FerulicAcid	NA	YPL051W
71	FerulicAcid	NA	YGR157W
72	FerulicAcid	NA	YER151C
73	FerulicAcid	NA	YJL024C
74	FerulicAcid	NA	YMR102C
75	FerulicAcid	NA	YDR067C
76	FerulicAcid	NA	YHL029C
77	FerulicAcid	NA	YGL015C
78	FerulicAcid	NA	YNL242W
79	FerulicAcid	NA	YOR088W
80	FerulicAcid	NA	YER167W
81	FerulicAcid	NA	YOR195W
82	FerulicAcid	NA	YNL020C
83	FerulicAcid	NA	YPR141C
84	FerulicAcid	NA	YJR059W
85	FerulicAcid	NA	YDR074W
86	FerulicAcid	NA	YNL130C
87	FerulicAcid	NA	YHL025W
88	FerulicAcid	NA	YOL081W
89	FerulicAcid	NA	YLR292C
90	FerulicAcid	NA	YML071C
91	FerulicAcid	NA	YER083C
92	FerulicAcid	NA	YKL212W
93	FerulicAcid	NA	YDR108W
94	FerulicAcid	NA	YMR214W
