Inhibitor	Significant_up_deletions	Significant_down_deletions
1	Vanillin	YBR266C	YHL031C
2	Vanillin	YJL071W	YBR164C
3	Vanillin	YDR006C	YIL160C
4	Vanillin	YJL120W	YFL001W
5	Vanillin	YBR291C	YOL006C
6	Vanillin	YPR173C	YLR426W
7	Vanillin	YDL013W	YNL056W
8	Vanillin	YHR018C	YML048W
9	Vanillin	YGL005C	YGL124C
10	Vanillin	YBR005W	YGL165C
11	Vanillin	YIL094C	YER183C
12	Vanillin	YNL003C	YHR094C
13	Vanillin	YEL033W	YKL077W
14	Vanillin	YGR089W	YCL050C
15	Vanillin	YPL178W	YML052W
16	Vanillin	YDR393W	YIL152W
17	Vanillin	YIL020C	YBR209W
18	Vanillin	YNL081C	YNL153C
19	Vanillin	YKL124W	YOR140W
20	Vanillin	YEL063C	YPR119W
21	Vanillin	YER092W	YLL053C
22	Vanillin	YMR039C	YAL056W
23	Vanillin	YPR191W	YGR197C
24	Vanillin	YGR032W	YDL142C
25	Vanillin	YDL006W	YOR368W
26	Vanillin	YOR221C	YMR183C
27	Vanillin	YDR019C	YML124C
28	Vanillin	YNR041C	YOL046C
29	Vanillin	YDR395W	YOR083W
30	Vanillin	YGR022C	YPR141C
31	Vanillin	YFL013W-A	YLL020C
32	Vanillin	YFL013C	YLL019C
33	Vanillin	YOL095C	YOL092W
34	Vanillin	YPL095C	YOR008C-A
35	Vanillin	YCR028C-A	YHL025W
36	Vanillin	YGL136C	YLR315W
37	Vanillin	YDR004W	YCL026C-A
38	Vanillin	YML001W	YPL035C
39	Vanillin	YGL010W	YEL053C
40	Vanillin	YBR248C	YLR055C
41	Vanillin	YGL009C	YNL168C
42	Vanillin	YDR007W	YNL265C
43	Vanillin	YGL154C	YNL016W
44	Vanillin	YJL046W	YDR485C
45	Vanillin	YGR101W	YML058C-A
46	Vanillin	YGL105W	YHR047C
47	Vanillin	YDL002C	YKL071W
48	Vanillin	YLR239C	YMR180C
49	Vanillin	YGL017W	YOL147C
50	Vanillin	YLR061W	YLR402W
51	Vanillin	YML128C	YFL019C
52	Vanillin	YBL005W	YFL052W
53	Vanillin	YMR269W	YGL166W
54	Vanillin	YER178W	YCL026C
55	Vanillin	YDR378C	YPR091C
56	Vanillin	YDL001W	YLR328W
57	Vanillin	YOR125C	YDR403W
58	Vanillin	YJL177W	YML121W
59	Vanillin	YKL050C	YLR083C
60	Vanillin	YML016C	YJR120W
61	Vanillin	YDL012C	YDR098C
62	Vanillin	YMR143W	YDR132C
63	Vanillin	YDR108W	YNL140C
64	Vanillin	YOR293W	YLR267W
65	Vanillin	YCR081W	YKR067W
66	Vanillin	YDR126W	YBL064C
67	Vanillin	YDR276C	YLR224W
68	Vanillin	YDR435C	YOR275C
69	Vanillin	YGL004C	YLR182W
70	Vanillin	YNL147W	YPL099C
71	Vanillin	YLR113W	YBR231C
72	Vanillin	YKL146W	YAR035W
73	Vanillin	YOL001W	YGR068C
74	Vanillin	YBR084C-A	YGR049W
75	Vanillin	YPL172C	YIL098C
76	Vanillin	YER156C	YCR030C
77	Vanillin	YDL077C	YDR360W
78	Vanillin	YNL070W	YMR122C
79	Vanillin	YDR477W	YIL013C
80	Vanillin	YNL273W	YCL063W
81	Vanillin	YDR146C	YOR298C-A
82	Vanillin	YGR055W	YOR001W
83	Vanillin	YKL139W	YMR153W
84	Vanillin	YGL036W	YMR198W
85	Vanillin	YPL195W	YHR041C
86	Vanillin	YGR182C	YOR307C
87	Vanillin	YPL079W	YBR041W
88	Vanillin	YGR224W	YER151C
89	Vanillin	YLR268W	YJR066W
90	Vanillin	YMR307W	NA
91	Vanillin	YJL128C	NA
92	Vanillin	YBL017C	NA
93	Vanillin	YOL009C	NA
94	Vanillin	YKL137W	NA
95	Vanillin	YKL046C	NA
