Inhibitor	Significant_up_deletions	Significant_down_deletions
1	CaffeicAcid	YJR116W	YAL023C
2	CaffeicAcid	YMR006C	YAL026C
3	CaffeicAcid	YER056C-A	YJL206C
4	CaffeicAcid	YPR114W	YLL038C
5	CaffeicAcid	YOL045W	YJR073C
6	CaffeicAcid	YBR128C	YOR265W
7	CaffeicAcid	YML016C	YFR024C-A
8	CaffeicAcid	YHR115C	YNR067C
9	CaffeicAcid	YOR001W	YOL116W
10	CaffeicAcid	YNL130C	YNL296W
11	CaffeicAcid	YKL008C	YBR205W
12	CaffeicAcid	YOR189W	YNL322C
13	CaffeicAcid	YPL089C	YOR165W
14	CaffeicAcid	YJR087W	YNL323W
15	CaffeicAcid	YDR024W	YER151C
16	CaffeicAcid	YMR282C	YBR274W
17	CaffeicAcid	YOR101W	YIR005W
18	CaffeicAcid	YDR378C	YLR371W
19	CaffeicAcid	NA	YBR235W
20	CaffeicAcid	NA	YNL307C
21	CaffeicAcid	NA	YCR044C
22	CaffeicAcid	NA	YCR086W
23	CaffeicAcid	NA	YOL050C
24	CaffeicAcid	NA	YML103C
25	CaffeicAcid	NA	YDR425W
26	CaffeicAcid	NA	YFL025C
27	CaffeicAcid	NA	YDR162C
28	CaffeicAcid	NA	YKL212W
29	CaffeicAcid	NA	YLR412W
30	CaffeicAcid	NA	YOL112W
31	CaffeicAcid	NA	YCR053W
32	CaffeicAcid	NA	YML048W
33	CaffeicAcid	NA	YMR307W
34	CaffeicAcid	NA	YIL128W
35	CaffeicAcid	NA	YGR170W
36	CaffeicAcid	NA	YJR059W
37	CaffeicAcid	NA	YLR292C
38	CaffeicAcid	NA	YGR157W
39	CaffeicAcid	NA	YER111C
40	CaffeicAcid	NA	YER130C
41	CaffeicAcid	NA	YDR123C
42	CaffeicAcid	NA	YHL020C
43	CaffeicAcid	NA	YDR157W
44	CaffeicAcid	NA	YGL037C
45	CaffeicAcid	NA	YMR275C
46	CaffeicAcid	NA	YPL051W
47	CaffeicAcid	NA	YDR435C
48	CaffeicAcid	NA	YOL129W
49	CaffeicAcid	NA	YHL025W
50	CaffeicAcid	NA	YKL146W
51	CaffeicAcid	NA	YDR131C
52	CaffeicAcid	NA	YGR096W
53	CaffeicAcid	NA	YCR010C
54	CaffeicAcid	NA	YOR123C
55	CaffeicAcid	NA	YJL036W
