Inhibitor	Significant_up_deletions	Significant_down_deletions
1	26Dimethylpyrazine	YJL065C	YJL004C
2	26Dimethylpyrazine	YOL138C	YML124C
3	26Dimethylpyrazine	YOR279C	YFL031W
4	26Dimethylpyrazine	YKR092C	YML048W
5	26Dimethylpyrazine	YCR086W	YEL033W
6	26Dimethylpyrazine	YJR087W	YGL166W
7	26Dimethylpyrazine	YDR156W	YGL197W
8	26Dimethylpyrazine	YDL142C	YBR209W
9	26Dimethylpyrazine	YIR027C	YNL077W
10	26Dimethylpyrazine	YBL027W	YCR095C
11	26Dimethylpyrazine	YBL055C	YML111W
12	26Dimethylpyrazine	YKL162C	YDR162C
13	26Dimethylpyrazine	YJR150C	YGR152C
14	26Dimethylpyrazine	YDL083C	YJR137C
15	26Dimethylpyrazine	YPL009C	YHL029C
16	26Dimethylpyrazine	YOR367W	YBR164C
17	26Dimethylpyrazine	YDL035C	YHL031C
18	26Dimethylpyrazine	YHR081W	YER123W
19	26Dimethylpyrazine	YKR041W	YML103C
20	26Dimethylpyrazine	YHR093W	YCR077C
21	26Dimethylpyrazine	YOL013C	YER139C
22	26Dimethylpyrazine	YDR441C	YGR151C
23	26Dimethylpyrazine	YNL089C	YIL128W
24	26Dimethylpyrazine	YGL078C	YNL098C
25	26Dimethylpyrazine	YGR279C	YOR069W
26	26Dimethylpyrazine	YGL159W	YCR024C-A
27	26Dimethylpyrazine	YKL205W	YGL165C
28	26Dimethylpyrazine	YMR269W	YPL161C
29	26Dimethylpyrazine	YBR280C	YLR184W
30	26Dimethylpyrazine	YLR006C	YER083C
31	26Dimethylpyrazine	YOR165W	YJL169W
32	26Dimethylpyrazine	YPR160W	YJR066W
33	26Dimethylpyrazine	YBR267W	YJR073C
34	26Dimethylpyrazine	YBR048W	YDL077C
35	26Dimethylpyrazine	YBR090C	YDR452W
36	26Dimethylpyrazine	YMR307W	YDR503C
37	26Dimethylpyrazine	YOR234C	YOR132W
38	26Dimethylpyrazine	YOR112W	YLR335W
39	26Dimethylpyrazine	YOL081W	YML071C
40	26Dimethylpyrazine	YGR109C	YLR039C
41	26Dimethylpyrazine	YBR266C	YLR268W
42	26Dimethylpyrazine	YPL164C	YDR207C
43	26Dimethylpyrazine	YNL293W	YFL001W
44	26Dimethylpyrazine	YNL070W	YKL046C
45	26Dimethylpyrazine	YDL089W	YHL025W
46	26Dimethylpyrazine	YGL195W	YKL101W
47	26Dimethylpyrazine	YBR084C-A	YGR157W
48	26Dimethylpyrazine	YNL302C	YIL112W
49	26Dimethylpyrazine	YER092W	YOR070C
50	26Dimethylpyrazine	YOR209C	YDL119C
51	26Dimethylpyrazine	YFL051C	YCR053W
52	26Dimethylpyrazine	YER059W	YBR061C
53	26Dimethylpyrazine	YJL071W	NA
54	26Dimethylpyrazine	YOL006C	NA
55	26Dimethylpyrazine	YPL067C	NA
56	26Dimethylpyrazine	YKR026C	NA
57	26Dimethylpyrazine	YFR009W	NA
58	26Dimethylpyrazine	YOR083W	NA
59	26Dimethylpyrazine	YJR014W	NA
60	26Dimethylpyrazine	YPL108W	NA
61	26Dimethylpyrazine	YML063W	NA
62	26Dimethylpyrazine	YLR061W	NA
63	26Dimethylpyrazine	YPL230W	NA
64	26Dimethylpyrazine	YPL079W	NA
