Inhibitor	Significant_up_deletions	Significant_down_deletions
1	24Dimethylimidazole	YLL025W	YDR004W
2	24Dimethylimidazole	YJL101C	YNL081C
3	24Dimethylimidazole	YDR294C	YGR101W
4	24Dimethylimidazole	YJL024C	YFL001W
5	24Dimethylimidazole	YOL112W	YNL273W
6	24Dimethylimidazole	YGR157W	YGR022C
7	24Dimethylimidazole	YOR289W	YNR041C
8	24Dimethylimidazole	YOL083W	YPR191W
9	24Dimethylimidazole	YMR226C	YBR115C
10	24Dimethylimidazole	YNL098C	YML001W
11	24Dimethylimidazole	YNL140C	YGL010W
12	24Dimethylimidazole	YMR015C	YOL095C
13	24Dimethylimidazole	YIL103W	YOR221C
14	24Dimethylimidazole	YDR452W	YJL046W
15	24Dimethylimidazole	YJR003C	YIL140W
16	24Dimethylimidazole	YKL139W	YDR393W
17	24Dimethylimidazole	YLR315W	YLR237W
18	24Dimethylimidazole	YDR503C	YDL119C
19	24Dimethylimidazole	YPL183C	YIL094C
20	24Dimethylimidazole	YPR141C	YBR248C
21	24Dimethylimidazole	YMR198W	YDL006W
22	24Dimethylimidazole	YKL176C	YER178W
23	24Dimethylimidazole	YGR224W	YCR071C
24	24Dimethylimidazole	YMR060C	YCR028C-A
25	24Dimethylimidazole	YJL124C	YHR018C
26	24Dimethylimidazole	YPL158C	YGL154C
27	24Dimethylimidazole	YJR051W	YLR182W
28	24Dimethylimidazole	YOR059C	YJL071W
29	24Dimethylimidazole	YOR101W	YBR266C
30	24Dimethylimidazole	YER091C	YMR307W
31	24Dimethylimidazole	YDR378C	YDL013W
32	24Dimethylimidazole	YDR146C	YPL178W
33	24Dimethylimidazole	YGL226W	YCR034W
34	24Dimethylimidazole	YDL096C	YDL002C
35	24Dimethylimidazole	NA	YGR032W
36	24Dimethylimidazole	NA	YBR078W
37	24Dimethylimidazole	NA	YDR525W-A
38	24Dimethylimidazole	NA	YOR338W
39	24Dimethylimidazole	NA	YBL005W
40	24Dimethylimidazole	NA	YBR174C
41	24Dimethylimidazole	NA	YBR289W
42	24Dimethylimidazole	NA	YIL020C
43	24Dimethylimidazole	NA	YLR239C
44	24Dimethylimidazole	NA	YER155C
45	24Dimethylimidazole	NA	YDR019C
46	24Dimethylimidazole	NA	YIL160C
47	24Dimethylimidazole	NA	YNL291C
48	24Dimethylimidazole	NA	YGL017W
49	24Dimethylimidazole	NA	YDR007W
50	24Dimethylimidazole	NA	YPL172C
51	24Dimethylimidazole	NA	YGR188C
52	24Dimethylimidazole	NA	YDR276C
53	24Dimethylimidazole	NA	YCR081W
54	24Dimethylimidazole	NA	YMR031W-A
55	24Dimethylimidazole	NA	YFL050C
56	24Dimethylimidazole	NA	YLR292C
57	24Dimethylimidazole	NA	YDR245W
58	24Dimethylimidazole	NA	YPR173C
59	24Dimethylimidazole	NA	YDL001W
60	24Dimethylimidazole	NA	YOR209C
61	24Dimethylimidazole	NA	YKL211C
62	24Dimethylimidazole	NA	YDR139C
63	24Dimethylimidazole	NA	YER011W
64	24Dimethylimidazole	NA	YJR118C
65	24Dimethylimidazole	NA	YLR131C
66	24Dimethylimidazole	NA	YGL005C
67	24Dimethylimidazole	NA	YDL219W
68	24Dimethylimidazole	NA	YLR443W
69	24Dimethylimidazole	NA	YKR066C
70	24Dimethylimidazole	NA	YGR149W
71	24Dimethylimidazole	NA	YAR003W
72	24Dimethylimidazole	NA	YER116C
73	24Dimethylimidazole	NA	YBR113W
74	24Dimethylimidazole	NA	YGL004C
75	24Dimethylimidazole	NA	YGL009C
76	24Dimethylimidazole	NA	YJR109C
77	24Dimethylimidazole	NA	YGL028C
78	24Dimethylimidazole	NA	YKR087C
79	24Dimethylimidazole	NA	YJR100C
80	24Dimethylimidazole	NA	YDR120C
81	24Dimethylimidazole	NA	YOR125C
82	24Dimethylimidazole	NA	YCR044C
83	24Dimethylimidazole	NA	YMR039C
84	24Dimethylimidazole	NA	YCL027W
85	24Dimethylimidazole	NA	YDR389W
86	24Dimethylimidazole	NA	YOR233W
87	24Dimethylimidazole	NA	YCL001W-A
88	24Dimethylimidazole	NA	YMR326C
89	24Dimethylimidazole	NA	YKL008C
90	24Dimethylimidazole	NA	YOR031W
91	24Dimethylimidazole	NA	YCR025C
92	24Dimethylimidazole	NA	YHL028W
93	24Dimethylimidazole	NA	YLR413W
94	24Dimethylimidazole	NA	YKL212W
95	24Dimethylimidazole	NA	YNL236W
96	24Dimethylimidazole	NA	YKL216W
97	24Dimethylimidazole	NA	YHR157W
98	24Dimethylimidazole	NA	YIL057C
99	24Dimethylimidazole	NA	YDL074C
100	24Dimethylimidazole	NA	YOR213C
101	24Dimethylimidazole	NA	YPL052W
102	24Dimethylimidazole	NA	YBL029W
103	24Dimethylimidazole	NA	YNL334C
