Inhibitor	Significant_up_deletions	Significant_down_deletions
1	NAO	YGR184C	YPR197C
2	NAO	YOL129W	YPR198W
3	NAO	YMR226C	YNL190W
4	NAO	YDR455C	YDL142C
5	NAO	YDR503C	YPR114W
6	NAO	YGL124C	YNL257C
7	NAO	YPL120W	YOL090W
8	NAO	YER151C	YGR003W
9	NAO	YGR016W	YHR033W
10	NAO	YNL242W	YHR045W
11	NAO	YOL112W	YKR065C
12	NAO	YLL025W	YHR073W
13	NAO	YDR252W	YJL175W
14	NAO	YOR132W	YFL049W
15	NAO	YOR068C	YOR364W
16	NAO	YER083C	YBR245C
17	NAO	YDR452W	YDR426C
18	NAO	YOL083W	YLR095C
19	NAO	YDR293C	YNL034W
20	NAO	YML071C	YNL323W
21	NAO	YBR016W	YHL003C
22	NAO	YOR221C	YOL119C
23	NAO	YPL161C	YOL152W
24	NAO	YDR033W	YPR185W
25	NAO	YHR081W	YCR073C
26	NAO	YPL051W	NA
27	NAO	YGR224W	NA
28	NAO	YHL031C	NA
29	NAO	YBR164C	NA
30	NAO	YKL110C	NA
31	NAO	YOR001W	NA
32	NAO	YGL211W	NA
33	NAO	YOR091W	NA
34	NAO	YGR022C	NA
35	NAO	YJL154C	NA
36	NAO	YDL006W	NA
37	NAO	YBR082C	NA
38	NAO	YLR360W	NA
39	NAO	YOR067C	NA
40	NAO	YMR202W	NA
41	NAO	YDR108W	NA
42	NAO	YPL178W	NA
43	NAO	YGL020C	NA
44	NAO	YDR004W	NA
45	NAO	YGR032W	NA
46	NAO	YDL012C	NA
47	NAO	YLR125W	NA
48	NAO	YER091C	NA
49	NAO	YDR006C	NA
50	NAO	YIL020C	NA
51	NAO	YBR266C	NA
52	NAO	YOR070C	NA
53	NAO	YHR018C	NA
54	NAO	YOR069W	NA
55	NAO	YBR115C	NA
56	NAO	YNL003C	NA
57	NAO	YNL273W	NA
58	NAO	YDR083W	NA
59	NAO	YBR200W	NA
60	NAO	YJL004C	NA
61	NAO	YLR412W	NA
62	NAO	YFR040W	NA
63	NAO	YOL035C	NA
64	NAO	YJL204C	NA
65	NAO	YMR269W	NA
66	NAO	YNL086W	NA
67	NAO	YKR035W-A	NA
68	NAO	YGL017W	NA
69	NAO	YBR005W	NA
70	NAO	YDL020C	NA
71	NAO	YOL124C	NA
72	NAO	YDR222W	NA
73	NAO	YPR123C	NA
74	NAO	YBR068C	NA
75	NAO	YIL094C	NA
76	NAO	YKL006W	NA
77	NAO	YMR143W	NA
78	NAO	YJL071W	NA
79	NAO	YDR486C	NA
80	NAO	YBR289W	NA
81	NAO	YGL005C	NA
82	NAO	YBR174C	NA
83	NAO	YDR126W	NA
84	NAO	YEL063C	NA
85	NAO	YGL105W	NA
86	NAO	YDR007W	NA
87	NAO	YGL154C	NA
88	NAO	YOR270C	NA
89	NAO	YGL007W	NA
90	NAO	YKL077W	NA
91	NAO	YML097C	NA
92	NAO	YOL029C	NA
93	NAO	YPR173C	NA
94	NAO	YDL013W	NA
95	NAO	YDR024W	NA
96	NAO	YBL072C	NA
97	NAO	YBR290W	NA
98	NAO	YMR289W	NA
99	NAO	YML026C	NA
100	NAO	YLR239C	NA
101	NAO	YML121W	NA
102	NAO	YOL095C	NA
103	NAO	YGR089W	NA
104	NAO	YDR276C	NA
105	NAO	YJR090C	NA
106	NAO	YAL026C	NA
107	NAO	YPL239W	NA
108	NAO	YBL009W	NA
109	NAO	YGL010W	NA
110	NAO	YBR001C	NA
111	NAO	YGL136C	NA
112	NAO	YDR393W	NA
113	NAO	YOL050C	NA
114	NAO	YDR174W	NA
115	NAO	YJL120W	NA
116	NAO	YGR101W	NA
117	NAO	YDR011W	NA
118	NAO	YDL077C	NA
119	NAO	YNL302C	NA
120	NAO	YGR023W	NA
121	NAO	YOR216C	NA
122	NAO	YLR056W	NA
123	NAO	YJR075W	NA
124	NAO	YNL081C	NA
125	NAO	YKL124W	NA
126	NAO	YPL105C	NA
127	NAO	YBR009C	NA
128	NAO	YDR049W	NA
129	NAO	YNR006W	NA
130	NAO	YER092W	NA
131	NAO	YML063W	NA
132	NAO	YPR191W	NA
133	NAO	YDL001W	NA
134	NAO	YBL089W	NA
135	NAO	YER108C	NA
136	NAO	YBL005W	NA
137	NAO	YBL003C	NA
138	NAO	YNL299W	NA
139	NAO	YAL013W	NA
140	NAO	YLR261C	NA
141	NAO	YPL095C	NA
142	NAO	YBL027W	NA
143	NAO	YOR309C	NA
144	NAO	YML129C	NA
145	NAO	YJL130C	NA
146	NAO	YLR039C	NA
147	NAO	YPL101W	NA
148	NAO	YDR203W	NA
149	NAO	YEL065W	NA
150	NAO	YDR146C	NA
151	NAO	YHR180W	NA
152	NAO	YMR116C	NA
153	NAO	YGL009C	NA
154	NAO	YFR024C-A	NA
155	NAO	YDR026C	NA
156	NAO	YLR182W	NA
157	NAO	YDR378C	NA
158	NAO	YDR019C	NA
159	NAO	YMR307W	NA
160	NAO	YOR363C	NA
