Inhibitor	Significant_up_deletions	Significant_down_deletions
1	EtOH	YMR276W	YNL098C
2	EtOH	YCR053W	YHL031C
3	EtOH	YDR378C	YGL252C
4	EtOH	YER132C	YER090W
5	EtOH	YPL039W	YML048W
6	EtOH	YLL045C	YBR209W
7	EtOH	YNR024W	YDL119C
8	EtOH	YGL257C	YOR344C
9	EtOH	YOL045W	YOL126C
10	EtOH	YIL133C	YGL153W
11	EtOH	YBR128C	YAL055W
12	EtOH	YLR061W	YBR036C
13	EtOH	YDR530C	YBL064C
14	EtOH	YOR025W	YPR141C
15	EtOH	YHR093W	YLR262C
16	EtOH	YOL075C	YDR435C
17	EtOH	YGL078C	YIL076W
18	EtOH	YFL051C	YCR076C
19	EtOH	YOR367W	YDR207C
20	EtOH	YMR039C	YDR213W
21	EtOH	YBR280C	YHL005C
22	EtOH	YDR539W	YLR039C
23	EtOH	YDL089W	YJL169W
24	EtOH	YMR085W	YER016W
25	EtOH	YER075C	YBR200W
26	EtOH	YJL177W	YGR044C
27	EtOH	YML010C-B	YDL020C
28	EtOH	YKL162C	YFL028C
29	EtOH	YIL088C	YDR329C
30	EtOH	YPL216W	YOR070C
31	EtOH	YBR262C	YIL112W
32	EtOH	YER046W	YLR182W
33	EtOH	YPL009C	YJL148W
34	EtOH	YBR266C	YBR126C
35	EtOH	YKL092C	YGL023C
36	EtOH	YKL090W	YFL032W
37	EtOH	YPL181W	YOR068C
38	EtOH	YJL077C	YGR136W
39	EtOH	YCR086W	YML071C
40	EtOH	YKR041W	YLR137W
41	EtOH	YMR222C	YNL077W
42	EtOH	YER163C	YLR412W
43	EtOH	YAL005C	YNL268W
44	EtOH	YFR009W	YGR077C
45	EtOH	YHR014W	YDL074C
46	EtOH	YOL138C	YJL211C
47	EtOH	YPL213W	YBR130C
48	EtOH	YGR109C	YPL026C
49	EtOH	YOR279C	YIL160C
50	EtOH	YJR150C	YDR319C
51	EtOH	YIR027C	YOL067C
52	EtOH	YBR090C	YOR001W
53	EtOH	YIR018W	NA
54	EtOH	YOR245C	NA
55	EtOH	YOR359W	NA
56	EtOH	YPL074W	NA
57	EtOH	YPL230W	NA
58	EtOH	YGL159W	NA
59	EtOH	YDR525W-A	NA
60	EtOH	YOL081W	NA
61	EtOH	YMR269W	NA
62	EtOH	YHR009C	NA
63	EtOH	YNL120C	NA
64	EtOH	YKR026C	NA
65	EtOH	YMR306C-A	NA
66	EtOH	YGL164C	NA
67	EtOH	YJR098C	NA
68	EtOH	YDR477W	NA
69	EtOH	YHR129C	NA
70	EtOH	YOR189W	NA
71	EtOH	YMR306W	NA
72	EtOH	YGL085W	NA
73	EtOH	YMR300C	NA
74	EtOH	YNL147W	NA
75	EtOH	YNL162W	NA
76	EtOH	YGL195W	NA
