Inhibitor	Significant_up_deletions	Significant_down_deletions
1	EMIMCl	YNL297C	YDR090C
2	EMIMCl	YER178W	YHL003C
3	EMIMCl	YHL031C	YJR137C
4	EMIMCl	YDR121W	YLR239C
5	EMIMCl	YLR182W	YNR041C
6	EMIMCl	YBL027W	YPR191W
7	EMIMCl	YDR049W	YGR101W
8	EMIMCl	YLR371W	YNL273W
9	EMIMCl	YBR164C	YLR237W
10	EMIMCl	YLL045C	YML001W
11	EMIMCl	YDR024W	YCR028C-A
12	EMIMCl	YDR455C	YNL081C
13	EMIMCl	YCR034W	YOR279C
14	EMIMCl	YML071C	YGR206W
15	EMIMCl	YBR289W	YJL071W
16	EMIMCl	YOR309C	YOR221C
17	EMIMCl	YBR200W	YGL154C
18	EMIMCl	YOR068C	YDR393W
19	EMIMCl	YMR269W	YDR019C
20	EMIMCl	YPL195W	YJL046W
21	EMIMCl	YDR452W	YBL005W
22	EMIMCl	YLR360W	YGR022C
23	EMIMCl	YGL007W	YPL178W
24	EMIMCl	YJL004C	YBR266C
25	EMIMCl	YGL152C	YDR007W
26	EMIMCl	YKL032C	YGL010W
27	EMIMCl	YNL229C	YBR083W
28	EMIMCl	YER120W	YOL095C
29	EMIMCl	YOR071C	YLR426W
30	EMIMCl	YPL105C	YNL003C
31	EMIMCl	YJR059W	YJL065C
32	EMIMCl	YOR132W	YMR021C
33	EMIMCl	YGL147C	YJR083C
34	EMIMCl	YMR216C	YJL165C
35	EMIMCl	YJL120W	YPR173C
36	EMIMCl	YCL063W	YER179W
37	EMIMCl	YPL120W	YCR071C
38	EMIMCl	YHR081W	YOR334W
39	EMIMCl	YGR184C	YDL119C
40	EMIMCl	YLR315W	YGR188C
41	EMIMCl	YER119C-A	YGL004C
42	EMIMCl	YPL051W	YDR004W
43	EMIMCl	YPL101W	YLR255C
44	EMIMCl	YER151C	YIL094C
45	EMIMCl	YDR207C	YPR185W
46	EMIMCl	YNL064C	YHR151C
47	EMIMCl	YDL081C	YGL151W
48	EMIMCl	YOR069W	YOL117W
49	EMIMCl	YDR174W	YCR008W
50	EMIMCl	YJR066W	YGL009C
51	EMIMCl	YDR083W	YPL172C
52	EMIMCl	YDR120C	YPR125W
53	EMIMCl	NA	YGL017W
54	EMIMCl	NA	YDL006W
55	EMIMCl	NA	YBR248C
56	EMIMCl	NA	YKL030W
57	EMIMCl	NA	YJR087W
58	EMIMCl	NA	YBR086C
59	EMIMCl	NA	YDL002C
60	EMIMCl	NA	YOL075C
61	EMIMCl	NA	YJR116W
62	EMIMCl	NA	YER132C
63	EMIMCl	NA	YKR065C
64	EMIMCl	NA	YDR539W
65	EMIMCl	NA	YIL020C
66	EMIMCl	NA	YIL090W
67	EMIMCl	NA	YDR310C
68	EMIMCl	NA	YMR306W
69	EMIMCl	NA	YJR140C
70	EMIMCl	NA	YBR263W
71	EMIMCl	NA	YOL068C
72	EMIMCl	NA	YNL291C
73	EMIMCl	NA	YDR276C
74	EMIMCl	NA	YGR032W
75	EMIMCl	NA	YDL001W
76	EMIMCl	NA	YML067C
77	EMIMCl	NA	YOR298C-A
78	EMIMCl	NA	YKR041W
79	EMIMCl	NA	YNL099C
80	EMIMCl	NA	YPL230W
81	EMIMCl	NA	YOL081W
82	EMIMCl	NA	YLR279W
83	EMIMCl	NA	YOR125C
84	EMIMCl	NA	YLR353W
85	EMIMCl	NA	YPL099C
86	EMIMCl	NA	YCR079W
87	EMIMCl	NA	YCR048W
88	EMIMCl	NA	YFR041C
89	EMIMCl	NA	YIL012W
90	EMIMCl	NA	YNL293W
91	EMIMCl	NA	YJL098W
92	EMIMCl	NA	YNR010W
93	EMIMCl	NA	YGL090W
94	EMIMCl	NA	YGR084C
95	EMIMCl	NA	YPR158W
96	EMIMCl	NA	YML022W
97	EMIMCl	NA	YLR102C
98	EMIMCl	NA	YOL009C
99	EMIMCl	NA	YER188W
100	EMIMCl	NA	YPL060W
101	EMIMCl	NA	YOR338W
102	EMIMCl	NA	YCR053W
103	EMIMCl	NA	YML099C
104	EMIMCl	NA	YDL089W
105	EMIMCl	NA	YGL166W
