Inhibitor	Significant_up_deletions	Significant_down_deletions
1	2Methylimidazole	YKL139W	YNL273W
2	2Methylimidazole	YDR033W	YER011W
3	2Methylimidazole	YER092W	YKL140W
4	2Methylimidazole	YER177W	YDR019C
5	2Methylimidazole	YDR455C	YGL154C
6	2Methylimidazole	YLR380W	YPL107W
7	2Methylimidazole	YBR068C	YPR191W
8	2Methylimidazole	YGR123C	YKL047W
9	2Methylimidazole	YMR226C	YNL082W
10	2Methylimidazole	YBR016W	YDL048C
11	2Methylimidazole	YPL105C	YER007W
12	2Methylimidazole	YDR252W	YDR007W
13	2Methylimidazole	YIL117C	YPL172C
14	2Methylimidazole	YDR153C	YDR022C
15	2Methylimidazole	YNR072W	YML001W
16	2Methylimidazole	YDR067C	YFR012W
17	2Methylimidazole	YLL025W	YOR298W
18	2Methylimidazole	YPR141C	YHR134W
19	2Methylimidazole	YDR452W	YGR157W
20	2Methylimidazole	YGR224W	YNR041C
21	2Methylimidazole	YLR032W	YMR034C
22	2Methylimidazole	YNL336W	YBR115C
23	2Methylimidazole	YOL129W	YDL013W
24	2Methylimidazole	YJL101C	YGR188C
25	2Methylimidazole	YOL035C	YKR056W
26	2Methylimidazole	YNL171C	YLR350W
27	2Methylimidazole	YJL204C	YJL120W
28	2Methylimidazole	YNL070W	YPR173C
29	2Methylimidazole	NA	YOR184W
30	2Methylimidazole	NA	YCR071C
31	2Methylimidazole	NA	YLR182W
32	2Methylimidazole	NA	YBL005W
33	2Methylimidazole	NA	YNL081C
34	2Methylimidazole	NA	YDL006W
35	2Methylimidazole	NA	YGR096W
36	2Methylimidazole	NA	YBR134W
37	2Methylimidazole	NA	YGL010W
38	2Methylimidazole	NA	YBL046W
39	2Methylimidazole	NA	YHR195W
40	2Methylimidazole	NA	YGL125W
41	2Methylimidazole	NA	YDL197C
42	2Methylimidazole	NA	YDR357C
43	2Methylimidazole	NA	YGL017W
44	2Methylimidazole	NA	YBR291C
45	2Methylimidazole	NA	YDR276C
46	2Methylimidazole	NA	YOR161C
47	2Methylimidazole	NA	YMR307W
48	2Methylimidazole	NA	YGR101W
49	2Methylimidazole	NA	YGL084C
50	2Methylimidazole	NA	YHL005C
51	2Methylimidazole	NA	YOR275C
52	2Methylimidazole	NA	YGR022C
53	2Methylimidazole	NA	YIR005W
54	2Methylimidazole	NA	YKR017C
55	2Methylimidazole	NA	YDR092W
56	2Methylimidazole	NA	YML022W
57	2Methylimidazole	NA	YJR054W
58	2Methylimidazole	NA	YOR358W
59	2Methylimidazole	NA	YHL028W
60	2Methylimidazole	NA	YBR221C
61	2Methylimidazole	NA	YPL178W
62	2Methylimidazole	NA	YPL017C
