Inhibitor	Significant_up_deletions	Significant_down_deletions
52	45Methylimidazole	YHR082C	NA
53	45Methylimidazole	YNL058C	NA
54	45Methylimidazole	YDR100W	NA
55	45Methylimidazole	YMR310C	NA
56	45Methylimidazole	YOR033C	NA
57	45Methylimidazole	YFR046C	NA
58	45Methylimidazole	YGR069W	NA
59	45Methylimidazole	YNL194C	NA
60	45Methylimidazole	YBR113W	NA
61	45Methylimidazole	YBR297W	NA
62	45Methylimidazole	YKL132C	NA
63	45Methylimidazole	YLR258W	NA
64	45Methylimidazole	YGL198W	NA
65	45Methylimidazole	YCR082W	NA
66	45Methylimidazole	YER066W	NA
67	45Methylimidazole	YAR003W	NA
68	45Methylimidazole	YLR257W	NA
69	45Methylimidazole	YLR427W	NA
70	45Methylimidazole	YMR326C	NA
71	45Methylimidazole	YHR061C	NA
72	45Methylimidazole	YNR004W	NA
73	45Methylimidazole	YLR053C	NA
74	45Methylimidazole	YKL211C	NA
75	45Methylimidazole	YLR294C	NA
76	45Methylimidazole	YKL216W	NA
77	45Methylimidazole	YJR139C	NA
78	45Methylimidazole	YHL040C	NA
79	45Methylimidazole	YHR193C	NA
80	45Methylimidazole	YOR044W	NA
81	45Methylimidazole	YGR042W	NA
82	45Methylimidazole	YDL074C	NA
83	45Methylimidazole	YKR066C	NA
84	45Methylimidazole	YDL162C	NA
85	45Methylimidazole	YOR338W	NA
86	45Methylimidazole	YMR181C	NA
87	45Methylimidazole	YPL052W	NA
88	45Methylimidazole	YGR123C	NA
89	45Methylimidazole	YDR057W	NA
90	45Methylimidazole	YCR001W	NA
91	45Methylimidazole	YDL091C	NA
92	45Methylimidazole	YNL072W	NA
93	45Methylimidazole	YDL114W	NA
94	45Methylimidazole	YMR124W	NA
95	45Methylimidazole	YLR032W	NA
96	45Methylimidazole	YHR157W	NA
97	45Methylimidazole	YHR167W	NA
98	45Methylimidazole	YGR137W	NA
99	45Methylimidazole	YHL005C	NA
100	45Methylimidazole	YBR203W	NA
101	45Methylimidazole	YDL080C	NA
102	45Methylimidazole	YLR315W	NA
103	45Methylimidazole	YPL239W	NA
104	45Methylimidazole	YML099C	NA
105	45Methylimidazole	YFL032W	NA
106	45Methylimidazole	YNL291C	NA
107	45Methylimidazole	YCR025C	NA
108	45Methylimidazole	YKR064W	NA
109	45Methylimidazole	YGR106C	NA
110	45Methylimidazole	YHR180W	NA
111	45Methylimidazole	YEL008W	NA
112	45Methylimidazole	YOR350C	NA
113	45Methylimidazole	YPR117W	NA
114	45Methylimidazole	YDL066W	NA
115	45Methylimidazole	YNL140C	NA
116	45Methylimidazole	YLR018C	NA
117	45Methylimidazole	YMR030W	NA
118	45Methylimidazole	YIL153W	NA
119	45Methylimidazole	YIL057C	NA
120	45Methylimidazole	YLR090W	NA
121	45Methylimidazole	YPL026C	NA
122	45Methylimidazole	YPL244C	NA
123	45Methylimidazole	YGR201C	NA
124	45Methylimidazole	YGL146C	NA
125	45Methylimidazole	YEL011W	NA
126	45Methylimidazole	YFL028C	NA
127	45Methylimidazole	YLR405W	NA
128	45Methylimidazole	YHR096C	NA
129	45Methylimidazole	YLR443W	NA
130	45Methylimidazole	YMR044W	NA
131	45Methylimidazole	YLL055W	NA
132	45Methylimidazole	YCR079W	NA
133	45Methylimidazole	YLR036C	NA
134	45Methylimidazole	YOR035C	NA
135	45Methylimidazole	YDR458C	NA
136	45Methylimidazole	YNL334C	NA
137	45Methylimidazole	YIL134W	NA
138	45Methylimidazole	YJR100C	NA
139	45Methylimidazole	YML027W	NA
140	45Methylimidazole	YDR252W	NA
141	45Methylimidazole	YMR105C	NA
142	45Methylimidazole	YJL101C	NA
143	45Methylimidazole	YDR158W	NA
144	45Methylimidazole	YDL219W	NA
145	45Methylimidazole	YGR133W	NA
146	45Methylimidazole	YDR490C	NA
147	45Methylimidazole	YMR169C	NA
148	45Methylimidazole	YMR048W	NA
149	45Methylimidazole	YER097W	NA
150	45Methylimidazole	YDR346C	NA
151	45Methylimidazole	YPR153W	NA
152	45Methylimidazole	YDL130W	NA
153	45Methylimidazole	YBR210W	NA
154	45Methylimidazole	YOR213C	NA
155	45Methylimidazole	YGR044C	NA
156	45Methylimidazole	YDR388W	NA
157	45Methylimidazole	YGR136W	NA
158	45Methylimidazole	YKL131W	NA
159	45Methylimidazole	YDR440W	NA
160	45Methylimidazole	YDR214W	NA
161	45Methylimidazole	YOR186W	NA
162	45Methylimidazole	YKL098W	NA
163	45Methylimidazole	YDL240W	NA
164	45Methylimidazole	YCL038C	NA
165	45Methylimidazole	YLR261C	NA
166	45Methylimidazole	YLR448W	NA
167	45Methylimidazole	YNL171C	NA
168	45Methylimidazole	YOR269W	NA
169	45Methylimidazole	YPL123C	NA
170	45Methylimidazole	YKL107W	NA
171	45Methylimidazole	YHR049W	NA
172	45Methylimidazole	YML035C	NA
173	45Methylimidazole	YJL062W	NA
174	45Methylimidazole	YNL123W	NA
175	45Methylimidazole	YGL138C	NA
176	45Methylimidazole	YER066C-A	NA
177	45Methylimidazole	YLR104W	NA
178	45Methylimidazole	YDR216W	NA
